Origin	Destination	Weight1	Weight2	Weight3
RP11-113I24.1	RP11-2A4.4	0.6150307	0.7132867	0.8413223
RP11-113I24.1	ANKRD26P2	0.5499935	0.7039433	0.8065378
RP11-113I24.1	RP11-271F18.3	0.59373856	0.72001505	0.8078841
RP11-113I24.1	KCNG4	0.56955534	0.71302855	0.81029785
RP11-113I24.1	FLJ22763	0.5393004	0.72775656	0.8087096
RP11-113I24.1	LINC00349	0.5601224	0.72399884	0.8476764
RP11-113I24.1	RP5-998G20.1	0.58541864	0.70520234	0.81773865
RP11-113I24.1	RP4-547N15.3	0.5390232	0.71794873	0.8520661
RP11-113I24.1	LRRTM1	0.47581318	0.705717	0.83170927
RP11-113I24.1	RP11-78H18.2	0.55575186	0.71134675	0.8318295
RP11-113I24.1	MAPK6PS4	0.6061315	0.7656496	0.89798594
RP11-113I24.1	CTC-463N11.1	0.60486513	0.71302855	0.83510715
PSMC1P6	OR5I1	0.69748473	0.8251362	0.8677326
PSMC1P6	LINC00320	0.56362116	0.73787814	0.80030394
PSMC1P6	HYALP1	0.64046323	0.79740703	0.87164074
PSMC1P6	RP11-790J24.2	0.6657246	0.7706172	0.8228037
PSMC1P6	LINC01222	0.5694968	0.74708736	0.83817136
PSMC1P6	OR12D3	0.56591535	0.70697314	0.7829734
PSMC1P6	HTR5A-AS1	0.59075564	0.7315635	0.8000476
PSMC1P6	UBTFL11	0.63641256	0.74489796	0.81413615
PSMC1P6	MIR3663HG	0.6066722	0.74789774	0.86587906
PSMC1P6	LINC00967	0.5983381	0.71824896	0.8018024
AF064858.7	RP11-179K3.2	0.6277593	0.7114652	0.8332213
AF064858.7	OR8S1	0.5207983	0.71659374	0.8443063
AF064858.7	BEND2	0.5614606	0.72795606	0.87460935
PKP1	KLK7	0.71515363	0.58988196	0.7329368
CTC-471C19.1	RP11-638F5.2	0.46520558	0.71038413	0.85533124
CTD-2199O4.1	CTD-2199O4.3	0.4802904	0.7088889	0.86426395
RP11-284A20.2	OR5I1	0.54699665	0.76905894	0.84205294
RP11-284A20.2	CTAGE13P	0.4877278	0.70854837	0.7938506
RP11-284A20.2	OR10J1	0.66512936	0.71041375	0.7811937
RP11-284A20.2	RP11-151E14.1	0.64707315	0.7648752	0.8396033
RP11-284A20.2	HYALP1	0.56635654	0.7523921	0.8078009
RP11-284A20.2	CTC-261N6.2	0.65218395	0.70988417	0.7939427
RP11-284A20.2	RP11-301G19.2	0.6253501	0.71583396	0.7835172
RP11-284A20.2	F9	0.5715216	0.702662	0.76246536
RP11-284A20.2	RP11-36D19.9	0.5719223	0.7039433	0.79537463
RP11-284A20.2	RP11-790J24.2	0.6383307	0.7487039	0.7984571
RP11-284A20.2	RP11-204I15.1	0.5665172	0.7033799	0.76937777
RP11-284A20.2	OR12D3	0.6321648	0.7315635	0.82200015
RP11-284A20.2	RP11-80F22.5	0.57792395	0.7298847	0.79473126
RP11-284A20.2	HTR5A-AS1	0.48955345	0.71312076	0.79516923
RP11-284A20.2	ANKRD26P2	0.56148624	0.7244898	0.7842932
RP11-284A20.2	LINC00210	0.55936176	0.71088433	0.76544505
RP11-284A20.2	HSPD1P8	0.6056172	0.7693163	0.8402987
RP11-284A20.2	ACTR3BP3	0.59098285	0.7627128	0.8285176
RP11-284A20.2	CTD-2351A16.1	0.5041885	0.7373512	0.83051157
RP11-284A20.2	KB-1592A4.14	0.5340837	0.7055825	0.7880529
RP11-284A20.2	CTC-546K23.1	0.63026595	0.7299278	0.83020157
RP11-284A20.2	HSPD1P7	0.5625738	0.71312076	0.80102324
RP11-284A20.2	BIRC8	0.60145533	0.7298847	0.79272056
RP11-284A20.2	OR4K2	0.60988057	0.7561092	0.8218587
RP11-284A20.2	UBTFL11	0.5726842	0.7517007	0.8172775
RP11-284A20.2	AC005176.2	0.5718229	0.74274606	0.8213731
RP11-73B8.2	TRIM60P13	0.5908646	0.7299278	0.82736164
RP11-73B8.2	OR4D10	0.6115979	0.7680855	0.8458945
RP11-73B8.2	OR4K5	0.58081156	0.7492752	0.84039193
RP11-73B8.2	KRT18P43	0.5145465	0.7007307	0.8084289
RP11-73B8.2	RP5-998G20.1	0.63206583	0.7312333	0.8281971
TRIM60P13	LINC00608	0.5718242	0.7388506	0.8220066
TRIM60P13	RP11-19D2.2	0.6663282	0.7716842	0.8646033
TRIM60P13	ASZ1	0.5823932	0.7124095	0.816002
TRIM60P13	CHIAP2	0.688225	0.7472979	0.8230567
TRIM60P13	TMPRSS11B	0.6312717	0.70697314	0.79077876
TRIM60P13	OR10J1	0.6116911	0.7033799	0.8120762
TRIM60P13	RP11-490G2.2	0.68958795	0.7190387	0.78917485
TRIM60P13	OR2T4	0.61437374	0.72438926	0.78962386
TRIM60P13	TECTB	0.56442845	0.7253185	0.7993147
TRIM60P13	LINC01541	0.5763096	0.7127589	0.7993147
TRIM60P13	OR4D10	0.6383307	0.7487039	0.8089704
TRIM60P13	OR4K5	0.6017863	0.74139947	0.8067571
TRIM60P13	RP4-815D20.1	0.53232706	0.7143089	0.807481
TRIM60P13	RP11-301G19.2	0.6129869	0.7779216	0.8416169
TRIM60P13	CTD-2561F5.1	0.55185145	0.71170914	0.8065789
TRIM60P13	F9	0.52857935	0.71472484	0.7947671
TRIM60P13	RP11-568G20.2	0.66914654	0.79097635	0.8560578
TRIM60P13	RP11-66A2.2	0.49990162	0.74160665	0.82499504
TRIM60P13	RP11-488I20.9	0.60463184	0.7127589	0.79708886
TRIM60P13	OR52A1	0.55705684	0.70988417	0.78267384
TRIM60P13	RP11-313I2.5	0.63727146	0.7826629	0.8749249
TRIM60P13	RP11-204I15.1	0.6116911	0.7033799	0.7838791
TRIM60P13	RP11-566K19.12	0.6035041	0.7648752	0.8515363
TRIM60P13	CTD-2036A2.1	0.5947674	0.70988417	0.81443155
TRIM60P13	RP11-80F22.10	0.5755014	0.75882286	0.830924
TRIM60P13	PABPC1P9	0.5167194	0.71583396	0.77687716
TRIM60P13	RP5-963E22.5	0.60142887	0.7124095	0.80795556
TRIM60P13	AC062022.1	0.59613645	0.73583484	0.85286194
TRIM60P13	ANKRD26P2	0.66220254	0.7517007	0.82198954
TRIM60P13	RP11-234O6.2	0.504558	0.7267877	0.8133285
TRIM60P13	XAGE1A	0.51475966	0.70697314	0.79760844
TRIM60P13	ACTR3BP3	0.59989184	0.70988417	0.79266214
TRIM60P13	UGT2A3	0.6040858	0.81148225	0.87858886
TRIM60P13	AC034110.1	0.68277335	0.7315983	0.81909966
TRIM60P13	CTD-2351A16.1	0.55189013	0.7027878	0.7929106
TRIM60P13	CLEC4M	0.6413578	0.7124095	0.83446145
TRIM60P13	RP11-1081L13.3	0.64066195	0.7487039	0.8288903
TRIM60P13	RP11-271F18.3	0.64178413	0.7504378	0.8336911
TRIM60P13	RP11-244B22.6	0.5811579	0.76525354	0.83394
TRIM60P13	FLJ22763	0.5533265	0.70697314	0.8029746
TRIM60P13	CTD-3229J4.1	0.62839097	0.72980344	0.8205602
TRIM60P13	HSPD1P7	0.53898686	0.73771113	0.82541496
TRIM60P13	RP5-998G20.1	0.6147188	0.71648777	0.7813933
TRIM60P13	RP1-228P16.4	0.5849284	0.7007307	0.7710367
TRIM60P13	NOL8P1	0.5218818	0.7038175	0.83366895
TRIM60P13	RP11-707A18.1	0.49539995	0.7264695	0.81165427
TRIM60P13	CTD-2144E22.5	0.67763585	0.74139947	0.8322103
TRIM60P13	BEND2	0.5448229	0.7357672	0.81221545
TRIM60P13	TARS2P1	0.59528124	0.71088433	0.786911
TRIM60P13	LINC00661	0.5131826	0.74789774	0.82345295
TRIM60P13	RP11-300M24.1	0.5387743	0.708557	0.82066524
TRIM60P13	AC005176.2	0.5344873	0.7041619	0.79070985
TRIM60P13	RP11-263G22.1	0.57944757	0.71702325	0.7902072
CHRNB3	AC007682.1	0.5394524	0.70165527	0.8501266
OR4K15	SPATA31A7	0.64817625	0.7055825	0.8338755
LINC00838	AC021451.1	0.58975875	0.7286509	0.84275746
LINC00838	CTD-2122P11.1	0.59125	0.7018494	0.78876615
LINC00838	MTND5P30	0.54407966	0.73417103	0.82298934
LINC00608	SUCLG2P4	0.6447975	0.71170914	0.80898947
LINC00608	TECTB	0.49492747	0.70711225	0.7706569
LINC00608	OR4D10	0.59456784	0.7480077	0.82645726
LINC00608	OR4K5	0.59456784	0.7415315	0.8274763
LINC00608	RP11-234O6.2	0.519875	0.70053476	0.79567146
LINC00608	LINC00661	0.53319573	0.70053476	0.80099887
RP11-510C10.4	RP11-158D2.2	0.65771645	0.752606	0.8768515
VN1R7P	OR7E24	0.62951845	0.72143203	0.8181009
VN1R7P	TMCC1P1	0.61442494	0.7231309	0.8420758
VN1R7P	GS1-519E5.1	0.54501325	0.71770793	0.8276188
VN1R7P	RP11-203I2.2	0.6427458	0.7866118	0.87524986
VN1R7P	KRT18P43	0.6280721	0.79740703	0.8776729
VN1R7P	PRR23B	0.6414919	0.77001053	0.8613418
VN1R7P	RP11-716D16.1	0.6886176	0.8073492	0.9077631
VN1R7P	RP11-271F18.3	0.6111848	0.71236694	0.76529443
VN1R7P	CCT6P4	0.57468355	0.75257635	0.84635377
VN1R7P	RP5-998G20.1	0.57174206	0.70851755	0.8028464
VN1R7P	LINC00661	0.62006384	0.7668643	0.8655942
VN1R7P	LL22NC03-63E9.3	0.56310433	0.7065706	0.83139646
IGLC2	IGLV2-14	0.65405697	0.772043	0.9100807
IGLC2	IGKC	0.7318356	0.74623656	0.8959677
IGLC2	IGLL5	0.66928744	0.7879445	0.9188426
IGLC2	IGHV4-31	0.6292666	0.74569625	0.91394126
IGLC2	IGHV3-33	0.5711186	0.7032258	0.8560484
IGLC2	IGLV3-1	0.6299275	0.70613605	0.8712572
IGLC2	IGHV1-46	0.59669656	0.71629286	0.8660751
IGLC2	SOD1P3	0.50615996	0.70527005	0.8621054
IGLC2	IGHV3-74	0.62118053	0.7591398	0.91290325
IGLC2	IGLV1-40	0.63405776	0.80947304	0.9172296
IGLC2	IGHV1-18	0.6981782	0.8327983	0.95240027
IGLC2	IGKV3-20	0.6428531	0.76344085	0.9048387
IGLC2	IGKV1-5	0.6330107	0.7935484	0.9233871
IGLC2	IGLV1-51	0.67197245	0.83225805	0.9532258
IGLC2	IGLC1	0.67359525	0.71182793	0.858871
IGLC2	IGHV4-34	0.6518873	0.7707217	0.91279364
IGLC2	IGLV3-21	0.6303843	0.7405817	0.9023087
IGLC2	IGLV3-10	0.61275554	0.7076628	0.8547802
SUCLG2P4	RP11-813N20.1	0.67827517	0.7362985	0.836457
SUCLG2P4	OR2T4	0.6885451	0.7701402	0.8612516
SUCLG2P4	MTND1P7	0.62951344	0.7230913	0.8167365
SUCLG2P4	OR4D10	0.6857328	0.7779216	0.8394036
SUCLG2P4	KRT18P43	0.62423515	0.70408165	0.7759162
SUCLG2P4	ACTR3BP3	0.60600543	0.71648777	0.803931
SUCLG2P4	TARS2P1	0.63788354	0.7176871	0.8146597
SUCLG2P4	OR4K2	0.6899118	0.7230913	0.8446526
SUCLG2P4	MTRNR2L11	0.6099562	0.73583484	0.8557547
SUCLG2P4	MTND5P30	0.62877375	0.7523921	0.85052836
AC073055.2	RP11-488I20.9	0.66223466	0.8257188	0.92382103
AC073055.2	ADAM20P2	0.60468316	0.71014726	0.7972771
AC073055.2	DMBT1P1	0.65208274	0.76419914	0.83323926
AC073055.2	TRIM49B	0.6431371	0.70608515	0.79998463
AC073055.2	ACTR3BP3	0.6029836	0.75192064	0.8421403
SFTPA2	SFTPA1	0.57473576	0.70474136	0.8724541
C10orf67	MTND5P18	0.5251618	0.70156664	0.83248186
IGKV4-1	IGKC	0.72854215	0.78494626	0.91290325
IGKV4-1	IGLL5	0.6326932	0.736276	0.8857748
IGKV4-1	IGLC3	0.7009612	0.70752686	0.8766129
IGKV4-1	IGKV2-28	0.61675364	0.73786795	0.89471567
IGKV4-1	IGHV1-46	0.5902785	0.7076628	0.8741429
IGKV4-1	IGLV1-40	0.66433156	0.7147474	0.8821454
IGKV4-1	IGHV1-18	0.59879047	0.71197784	0.87051237
IGKV4-1	IGKV3-20	0.6386658	0.7677419	0.9120968
IGKV4-1	IGKV1-5	0.6426896	0.7978495	0.9342742
IGKV4-1	IGHV2-5	0.61366713	0.74218297	0.9015733
IGKV4-1	IGHV4-34	0.64576185	0.71044177	0.8696441
IGKV4-1	IGLV1-47	0.63497716	0.73333335	0.8858871
FGF4	RP11-730N24.1	0.58014005	0.7405771	0.8599858
FGF4	AC034110.1	0.5591435	0.72055614	0.8103671
FGF4	OR2J2	0.5890312	0.72441804	0.8387714
ANKRD30BP1	FGF7P1	0.62442476	0.8118278	0.905462
ANKRD30BP1	RP11-527H14.4	0.6471833	0.7486712	0.8893081
RP11-19D2.2	ATP5A1P6	0.592274	0.7659575	0.8373552
RP11-19D2.2	LINC01080	0.5624456	0.7106973	0.8306353
RP11-19D2.2	CTAGE13P	0.6384695	0.7650969	0.86597615
RP11-19D2.2	RP11-555H23.1	0.57046986	0.7148507	0.8175361
RP11-19D2.2	RP11-79E3.3	0.5609456	0.729804	0.8401355
RP11-19D2.2	OR10J1	0.5367183	0.72143203	0.8083033
RP11-19D2.2	OPALIN	0.5043863	0.7176108	0.8248071
RP11-19D2.2	MTND4P5	0.6466965	0.76899695	0.88368726
RP11-19D2.2	TMCC1P1	0.5888669	0.74245113	0.8420758
RP11-19D2.2	MIR7515HG	0.4962745	0.703822	0.8265283
RP11-19D2.2	RP11-301G19.2	0.60454214	0.79752433	0.8643599
RP11-19D2.2	F9	0.6211903	0.7469087	0.8271748
RP11-19D2.2	RP11-568G20.2	0.61141247	0.79635257	0.8754826
RP11-19D2.2	RP11-16E18.1	0.59290344	0.74802864	0.8237732
RP11-19D2.2	RP11-313I2.5	0.55601865	0.7706892	0.8546906
RP11-19D2.2	RP11-80F22.10	0.4889595	0.7051672	0.7900579
RP11-19D2.2	HTR5A-AS1	0.5008243	0.7089909	0.796706
RP11-19D2.2	RP5-963E22.5	0.6068112	0.7369311	0.82526153
RP11-19D2.2	AC062022.1	0.53702587	0.7355056	0.8297206
RP11-19D2.2	ANKRD26P2	0.6863935	0.7781149	0.8731488
RP11-19D2.2	SCRT2	0.57805896	0.729804	0.8253232
RP11-19D2.2	LINC00703	0.5189159	0.7706892	0.8546906
RP11-19D2.2	PAQR9-AS1	0.678576	0.709034	0.8203197
RP11-19D2.2	ACTR3BP3	0.56326663	0.73972976	0.8205508
RP11-19D2.2	CLEC4M	0.55168366	0.74797124	0.84480244
RP11-19D2.2	RP11-271F18.3	0.65812546	0.819222	0.9068133
RP11-19D2.2	DDX18P6	0.6158138	0.74797124	0.84843796
RP11-19D2.2	FLJ22763	0.6124842	0.82231313	0.9044323
RP11-19D2.2	FER1L6-AS2	0.49258578	0.7021306	0.79683566
RP11-19D2.2	HSPD1P7	0.6017656	0.79325616	0.8758614
RP11-19D2.2	RP5-998G20.1	0.5443495	0.71476	0.8215344
RP11-19D2.2	LINC01111	0.5652286	0.7184008	0.80657643
RP11-19D2.2	BEND2	0.57294726	0.74245113	0.8620711
RP11-19D2.2	ME2P1	0.48670182	0.7258491	0.82811046
RP11-19D2.2	AC005176.2	0.62353677	0.74772036	0.8272201
RP11-19D2.2	ASH2LP1	0.5989422	0.71476	0.7858796
RP11-19D2.2	RP11-403A3.1	0.53546333	0.7184008	0.7917641
RP11-19D2.2	RP11-263G22.1	0.5346664	0.7112462	0.7804054
KLK9	RP1-140J1.1	0.5861548	0.708818	0.8486678
TECRL	AF121898.3	0.5468599	0.7060382	0.83558625
TECRL	RP11-2A4.4	0.5949351	0.760708	0.884666
PGAM4P2	CHIAP2	0.6453499	0.7253185	0.78744364
FKBP4P6	RP11-344L13.1	0.67354774	0.74687904	0.82747436
FKBP4P6	SLC17A6	0.7507066	0.84660405	0.94820195
FKBP4P6	RP11-60C6.6	0.71183807	0.7341662	0.8149634
CTC-339O9.1	CTAGE13P	0.57556546	0.7099325	0.8249285
CTC-339O9.1	RP11-16E18.1	0.6020235	0.7265304	0.82840765
CTC-339O9.1	RP11-730N24.1	0.58120054	0.72994655	0.84506106
CTC-339O9.1	HTR5A-AS1	0.5768766	0.7331034	0.84026057
CTC-339O9.1	AC008132.15	0.47577146	0.7071727	0.83275783
CTC-339O9.1	HSPD1P8	0.5832165	0.77576965	0.86045086
CTC-339O9.1	RP5-998G20.1	0.559579	0.7728422	0.8784924
CTC-339O9.1	MTRNR2L11	0.58046114	0.72459894	0.81220865
CTC-339O9.1	AC005176.2	0.5218811	0.7526103	0.85425353
CTC-339O9.1	RP11-861E23.2	0.5397884	0.75443757	0.8684974
AC138430.4	RP11-616L12.4	0.537399	0.7287225	0.8739291
RP11-532N4.2	RP11-318G8.4	0.58666366	0.70301396	0.8370384
RP11-813N20.1	OR4D10	0.68235594	0.7728747	0.83069766
RP11-813N20.1	OR4K5	0.64737654	0.7586935	0.84314865
RP11-813N20.1	RP11-554D14.1	0.63464123	0.7638559	0.8242428
RP11-813N20.1	SSX2B	0.5582813	0.71615	0.7679013
ASZ1	RP11-471N19.1	0.6014487	0.709765	0.82382727
ASZ1	RP11-218F4.1	0.5705886	0.716792	0.86125374
ASZ1	NTS	0.5819114	0.71255124	0.82181984
OR52Q1P	OR52E6	0.56818193	0.7031252	0.77961624
ATP5A1P6	GPR50	0.6944645	0.7659575	0.8064672
ATP5A1P6	RP11-271F18.3	0.5232336	0.7301761	0.82655597
ATP5A1P6	FLJ22763	0.5639681	0.7031794	0.80982053
ATP5A1P6	RP11-263G22.1	0.54579467	0.7112462	0.78474903
RP13-379L11.2	BEND2	0.6185714	0.7669173	0.88532305
RP1-140J1.1	RPTN	0.5849183	0.7020144	0.839178
RP1-140J1.1	PRR23B	0.6269437	0.70193124	0.8227831
RP1-140J1.1	LINC00210	0.56633526	0.74708736	0.82957965
RP1-140J1.1	LCE1E	0.54284805	0.70809275	0.80963796
CHIAP2	RP11-568G20.2	0.5725267	0.7004941	0.7503352
CHIAP2	LINC01222	0.5086805	0.7142915	0.8491187
CHIAP2	ANKRD26P2	0.6848789	0.7190387	0.80797064
CHIAP2	CAPZA3	0.5191996	0.7014183	0.8293255
CHIAP2	ZNF705A	0.56182414	0.70309234	0.82503504
SYT10	RP11-447H19.3	0.56221336	0.722973	0.86256117
SYT10	RP11-391J13.1	0.5713379	0.731982	0.8849918
GJA10	RDH8	0.5140695	0.7051672	0.7741313
ABCF2P1	RP11-16E18.1	0.62694937	0.7327667	0.8400301
ABCF2P1	RP11-730N24.1	0.5512003	0.70053476	0.7925638
ABCF2P1	KRT18P43	0.5908185	0.72980344	0.84514815
ABCF2P1	HTR5A-AS1	0.5768766	0.7058505	0.81083685
ABCF2P1	ANKRD26P2	0.5922056	0.7207563	0.80416834
ABCF2P1	PABPC1P8	0.63432586	0.74396384	0.86240554
ABCF2P1	RP5-998G20.1	0.67193425	0.7845519	0.88627505
ABCF2P1	RP11-861E23.2	0.54903793	0.7000191	0.80683523
RP11-428L9.2	PPP1R14C	0.7188332	0.6185345	0.79471666
OR5I1	LINC00320	0.49925947	0.7173387	0.7887462
OR5I1	OR2T4	0.5688028	0.70489395	0.74610615
OR5I1	HYALP1	0.6779939	0.7497204	0.83025336
OR5I1	RP11-790J24.2	0.7153253	0.85158336	0.90382
OR5I1	RP11-80F22.5	0.5808272	0.72700155	0.81649226
OR5I1	HTR5A-AS1	0.5046575	0.7094747	0.774021
OR5I1	ANKRD26P2	0.5724114	0.7049707	0.7727777
OR5I1	LINC00210	0.55436933	0.7049707	0.77337486
OR5I1	HSPD1P8	0.61554515	0.762098	0.823816
OR5I1	BIRC8	0.56751937	0.71942866	0.8073182
OR5I1	GS1-590J6.2	0.6574658	0.8091141	0.8575802
OR5I1	RP11-60C6.6	0.5560655	0.72477597	0.78110397
OR5I1	AC005176.2	0.56597143	0.7345745	0.79642403
OR5I1	RP11-775L16.1	0.67115223	0.7044015	0.7342746
OR5I1	LINC01346	0.4956948	0.7025482	0.77182025
KB-1183D5.13	CASR	0.61120474	0.70441616	0.864227
KB-1183D5.13	ASH2LP1	0.53828716	0.7240473	0.8340251
KB-1183D5.13	RP11-114H20.1	0.53691256	0.75213784	0.8717498
TMPRSS11B	DAOA-AS1	0.53591573	0.7138889	0.8231818
TMPRSS11B	RP11-66A2.2	0.53124	0.709765	0.8436732
TMPRSS11B	MMD2	0.5991163	0.75838774	0.8505691
TMPRSS11B	RP11-566K19.12	0.620445	0.70461035	0.7974325
GZMB	IGHV4-34	0.5174599	0.7300233	0.89440244
MTND5P17	RP11-730N24.1	0.67031324	0.7293835	0.7985545
ADCY8	DCAF8L1	0.5029172	0.72236544	0.89523244
TAS2R2P	HSPD1P3	0.5874147	0.71189654	0.8088838
TAS2R2P	LINC00703	0.5047293	0.71532685	0.8147777
TAS2R2P	ASH2LP1	0.5703515	0.70417964	0.7820045
IGLV2-14	IGKC	0.6473139	0.75053763	0.8891129
IGLV2-14	IGLL5	0.64619136	0.736276	0.8821454
IGLV2-14	IGHV4-31	0.6268202	0.7065635	0.8690927
IGLV2-14	IGHV3-33	0.568565	0.70752686	0.8375
IGLV2-14	IGLV3-1	0.6627386	0.72335887	0.88859767
IGLV2-14	CD79A	0.5998784	0.71044177	0.8648049
IGLV2-14	IGLV1-40	0.67224926	0.72335887	0.8639984
IGLV2-14	IGHV1-18	0.6190882	0.76375806	0.9120614
IGLV2-14	IGKV1-5	0.589064	0.72043014	0.8669355
IGLV2-14	IGHV4-34	0.6372461	0.7018303	0.85714287
IGLV2-14	IGLV3-21	0.62791896	0.74919313	0.8837584
HSPD1P3	TRIM64B	0.57795227	0.7000502	0.8065201
HSPD1P3	MTND4P5	0.70537	0.6443769	0.7162162
HSPD1P3	RP11-151E14.1	0.66678643	0.7230466	0.809321
HSPD1P3	RP11-66A2.2	0.60586923	0.7176108	0.79844964
HSPD1P3	RP11-16E18.1	0.6967528	0.72143203	0.80778766
HSPD1P3	KRT18P43	0.68555063	0.7716842	0.84047484
HSPD1P3	RP5-963E22.5	0.59510905	0.7231309	0.8057207
HSPD1P3	ANKRD26P2	0.6755309	0.71702325	0.7821644
HSPD1P3	LINC00210	0.6649777	0.79740703	0.8610846
HSPD1P3	LINC01492	0.5891071	0.7209617	0.8107444
HSPD1P3	ACTR3BP3	0.7034775	0.72100246	0.8057971
HSPD1P3	RP11-454P7.1	0.58372015	0.74975955	0.8396726
HSPD1P3	RP5-1004I9.1	0.7679691	0.7280812	0.78896594
HSPD1P3	RP11-677O4.2	0.6707196	0.7031794	0.77750266
HSPD1P3	FLJ22763	0.66955644	0.7031794	0.7887436
HSPD1P3	LINC01111	0.6172743	0.701296	0.8202315
HSPD1P3	ASH2LP1	0.6919171	0.799033	0.85964805
RP11-503C24.6	CTAGE13P	0.5631426	0.7146341	0.79113925
RP11-503C24.6	SLC9A3P2	0.63546365	0.7048251	0.8355323
RP11-503C24.6	RP11-152L7.2	0.5575662	0.7106416	0.8181421
RP11-503C24.6	ASH2LP1	0.6321876	0.71017355	0.7913723
PASD1	RP11-568G20.2	0.5878323	0.71463907	0.8038217
PASD1	RP11-411B10.6	0.50318396	0.7258491	0.82811046
PASD1	AC062022.1	0.5310535	0.7280957	0.8386311
PASD1	ME2P1	0.58205026	0.77002585	0.8859878
RP11-85O21.2	RP3-420J14.1	0.53533256	0.7132382	0.8553999
RP11-436D23.1	KIF2B	0.5789707	0.7361111	0.83863634
RP11-436D23.1	CTC-546K23.2	0.58978426	0.7331034	0.8391375
RP11-436D23.1	BEND2	0.70261544	0.7361503	0.8372784
RP11-436D23.1	ASH2LP1	0.5745704	0.75788826	0.8428562
CTC-281M20.1	FGFR3P5	0.71590084	0.71351695	0.8022367
14-Sep	RP11-490G2.2	0.6158793	0.7099206	0.8196919
SI	RP11-560L11.1	0.50973326	0.7008256	0.7888274
SI	NYX	0.56898826	0.71402633	0.8063446
SI	OR14C36	0.6492002	0.71312076	0.7868761
KRT17P4	RP11-313I2.5	0.5149299	0.7060813	0.7927513
KRT17P4	RP11-80F22.10	0.6076056	0.7539217	0.82560617
KRT17P4	RP4-640H8.2	0.5987329	0.71812487	0.8097416
KRT17P4	PRR23B	0.7126316	0.7859935	0.863677
KRT17P4	STATH	0.5857121	0.742029	0.85093457
KRT17P4	HSPD1P7	0.4962245	0.73775566	0.8316463
KRT17P4	PABPC1P6	0.60819304	0.80141276	0.87618256
KRT17P4	RP11-152L7.2	0.6649544	0.7183033	0.7973499
KRT17P4	ASH2LP1	0.6533942	0.7650448	0.8464847
KRT17P4	RP11-114H20.1	0.601015	0.7361855	0.84686404
SIRPG	ASS1P1	0.5636543	0.7294526	0.88435966
SIRPG	TOMM20P2	0.47000843	0.71197784	0.88140386
LINC00320	HYALP1	0.53294355	0.71236694	0.799012
LINC00320	RP11-544D21.2	0.51992196	0.70263803	0.7986662
LINC00320	LINC01222	0.5549587	0.741659	0.8419037
LINC00320	RP11-80F22.5	0.62942183	0.74204886	0.8009116
LINC00320	RP11-707M1.1	0.5199232	0.7037054	0.7943155
LINC00320	CTD-2351A16.1	0.607645	0.7258739	0.82613045
LINC00320	BIRC8	0.5364366	0.7212715	0.8054231
LINC00320	RP11-536C10.7	0.6085052	0.7037054	0.8060678
LINC00320	MIR3663HG	0.5298762	0.7349513	0.818823
TRIM64B	RP11-151E14.1	0.5407421	0.7264531	0.8264739
TRIM64B	AC005176.2	0.5883061	0.7106973	0.82572293
TRIM64B	ZFRP1	0.5678226	0.7565354	0.8807311
KRT8P2	RP11-557C9.1	0.6153528	0.7039754	0.84612006
KRT8P2	RP11-88E18.1	0.6306244	0.722944	0.8665063
LINC01080	LINC00703	0.5580157	0.71418196	0.82944226
LINC01080	RP11-380D15.2	0.6453943	0.7430242	0.87978595
CTAGE13P	RP11-301G19.2	0.520793	0.7205994	0.80421954
CTAGE13P	RP11-568G20.2	0.543589	0.71608716	0.812727
CTAGE13P	RP11-566K19.12	0.5287745	0.738074	0.83086145
CTAGE13P	CTD-2351A16.1	0.6022342	0.72439027	0.84810126
CTAGE13P	RP11-271F18.3	0.5407333	0.74182713	0.845224
CTAGE13P	RP11-10O22.1	0.5275759	0.7205008	0.8574285
CTAGE13P	HSPD1P7	0.6555433	0.775663	0.8671209
CTAGE13P	LINC01111	0.5608181	0.7073788	0.80523586
CTAGE13P	RP11-861E23.2	0.6195114	0.730005	0.8268298
RP11-555H23.1	RP11-271F18.3	0.5130494	0.700773	0.8027655
RP11-555H23.1	LINC00349	0.7052869	0.7481788	0.8757592
RP11-555H23.1	NOL8P1	0.5699001	0.7221522	0.83005774
IGHV3-15	IGLL5	0.6270572	0.7241379	0.87658805
IGHV3-15	IGLV1-51	0.627969	0.70613605	0.8793225
IGHV3-15	IGLV6-57	0.59486884	0.7198276	0.892317
IGKV2-24	IGKV3-20	0.53869396	0.7033478	0.84590566
ZNF733P	RP11-775L16.1	0.6761102	0.7169389	0.7905476
RP11-2G1.2	OR8S1	0.5749559	0.7076146	0.84496385
BLK	LINC00402	0.6611696	0.77634406	0.9229839
BLK	FCRL2	0.56502503	0.7591398	0.9137097
BLK	RP11-428G5.5	0.5887165	0.7276646	0.8928319
BLK	FCRL1	0.5825193	0.7578045	0.88980746
RP11-79E3.3	OPALIN	0.6746034	0.8439085	0.92640173
RP11-79E3.3	MTND4P5	0.5733783	0.701296	0.83388656
RP11-79E3.3	GPR123-AS1	0.56540495	0.7603563	0.8503679
OR10J1	RP11-301G19.2	0.66558814	0.77036	0.83469665
OR10J1	RP11-263G22.1	0.57558703	0.70813376	0.80108404
XXyac-YM21GA2.1	ZSWIM5P3	0.6256514	0.702662	0.7672865
RP11-966I7.2	OR4D10	0.6495263	0.728579	0.81983334
RP11-966I7.2	OR4K5	0.6571563	0.7156264	0.7938473
