"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0044341","sodium-dependent phosphate transport","2/196","12/18870",0.00661536062497905,0.0407977445666516,0.0318987252053784,"SLC17A1/SLC17A4",2
"BP","GO:0070943","neutrophil-mediated killing of symbiont cell","2/196","12/18870",0.00661536062497905,0.0407977445666516,0.0318987252053784,"F2/ARG1",2
"BP","GO:0044403","biological process involved in symbiotic interaction","9/196","322/18870",0.0066552891140223,0.0408785353152555,0.0319618934495112,"APCS/HRG/CFHR2/PLG/MBL2/CFHR5/F2/TRIM10/ARG1",9
"BP","GO:0014823","response to activity","4/196","72/18870",0.00670110152435774,0.0408785353152555,0.0319618934495112,"ABCG5/PCK1/FGF21/ABCG8",4
"BP","GO:0050766","positive regulation of phagocytosis","4/196","72/18870",0.00670110152435774,0.0408785353152555,0.0319618934495112,"AHSG/MBL2/APOA2/APOA1",4
"BP","GO:0070527","platelet aggregation","4/196","72/18870",0.00670110152435774,0.0408785353152555,0.0319618934495112,"FGL1/FGA/FGG/FGB",4
"BP","GO:0034440","lipid oxidation","5/196","114/18870",0.00677085798632521,0.0411924360195083,0.0322073244754929,"FABP1/HAO1/CYP4F2/ABCB11/ADH4",5
"BP","GO:0006879","intracellular iron ion homeostasis","4/196","73/18870",0.0070331109562495,0.0425578837702087,0.0332749335564493,"GDF2/TF/HAMP/HPX",4
"BP","GO:0140962","multicellular organismal-level chemical homeostasis","4/196","73/18870",0.0070331109562495,0.0425578837702087,0.0332749335564493,"CYP4A11/CYP4F2/MBL2/HAMP",4
"BP","GO:0032373","positive regulation of sterol transport","3/196","38/18870",0.00712657703263278,0.0428208841917875,0.033480566938048,"PON1/APOA1/CYP8B1",3
"BP","GO:0032376","positive regulation of cholesterol transport","3/196","38/18870",0.00712657703263278,0.0428208841917875,0.033480566938048,"PON1/APOA1/CYP8B1",3
"BP","GO:0009259","ribonucleotide metabolic process","10/196","385/18870",0.00713364352373181,0.0428208841917875,0.033480566938048,"DPYS/ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/ACSM2A/GDA/UPB1/ACSM5",10
"BP","GO:0003018","vascular process in circulatory system","8/196","269/18870",0.00722100457101284,0.0432300034291221,0.0338004469281452,"CRP/KNG1/FGA/SLC22A1/CPS1/FGG/FGB/SERPINF2",8
"BP","GO:0050796","regulation of insulin secretion","6/196","165/18870",0.00761920239182038,0.0454000809563017,0.0354971756921772,"SLC2A2/HNF4A/NR0B2/NR1H4/F2/FOXA2",6
"BP","GO:0071548","response to dexamethasone","3/196","39/18870",0.00766224194238124,0.0454000809563017,0.0354971756921772,"TAT/PCK1/CPS1",3
"BP","GO:1901661","quinone metabolic process","3/196","39/18870",0.00766224194238124,0.0454000809563017,0.0354971756921772,"CYP4F2/ADH4/AKR1C4",3
"BP","GO:0006521","regulation of cellular amino acid metabolic process","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"NR1H4/BHMT",2
"BP","GO:0018158","protein oxidation","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"APOA2/APOA1",2
"BP","GO:0034380","high-density lipoprotein particle assembly","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"APOA2/APOA1",2
"BP","GO:0045916","negative regulation of complement activation","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"C4BPA/C4BPB",2
"BP","GO:0071285","cellular response to lithium ion","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"SLC13A5/SHH",2
"BP","GO:1901678","iron coordination entity transport","2/196","13/18870",0.00776500718266377,0.0454000809563017,0.0354971756921772,"HRG/HPX",2
"BP","GO:1990748","cellular detoxification","5/196","119/18870",0.00808276556277337,0.0471355059114064,0.0368540605971014,"FABP1/APOA4/ALB/ADH4/HP",5
"BP","GO:0019693","ribose phosphate metabolic process","10/196","393/18870",0.00818502581066787,0.0476085093018433,0.0372238899916678,"DPYS/ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/ACSM2A/GDA/UPB1/ACSM5",10
"CC","GO:0072562","blood microparticle","31/199","144/19886",1.05806115957398e-32,1.42838256542487e-30,1.05806115957398e-30,"CPN2/APCS/C9/AHSG/HRG/APOA4/PLG/GC/KNG1/C8A/APOA2/PON1/ITIH2/C4BPA/TF/ITIH1/AFM/ALB/FGA/APOA1/VTN/F2/SERPINC1/ITIH4/FGG/FGB/HP/AMBP/HPX/SERPINF2/HPR",31
"CC","GO:0005788","endoplasmic reticulum lumen","27/199","313/19886",1.01739756156823e-17,6.86743354058558e-16,5.08698780784117e-16,"FGF23/AHSG/APOA4/F9/KNG1/APOA5/APOA2/SPP2/ITIH2/LIPC/SERPIND1/TF/APOB/SERPINA10/F5/ALB/PROC/FGA/APOA1/VTN/F2/SERPINC1/MTTP/IGFBP1/FGG/SHH/SERPINA1",27
"CC","GO:0062023","collagen-containing extracellular matrix","29/199","429/19886",4.03126359595867e-16,1.8140686181814e-14,1.34375453198622e-14,"APCS/AHSG/HRG/APOA4/PLG/F9/KNG1/APOC3/APOH/SPP2/ITIH2/INHBE/ITIH1/LGALS4/FGL1/FGA/APOA1/VTN/F2/SERPINC1/ITIH4/FGG/FGB/SHH/ANGPTL3/SERPINA1/AMBP/HPX/SERPINF2",29
"CC","GO:0034358","plasma lipoprotein particle","12/199","36/19886",7.32467571578969e-16,1.97766244326322e-14,1.46493514315794e-14,"LPA/APOA4/APOC3/APOA5/APOA2/APOH/PON1/LIPC/APOB/APOA1/APOF/HPR",12
"CC","GO:1990777","lipoprotein particle","12/199","36/19886",7.32467571578969e-16,1.97766244326322e-14,1.46493514315794e-14,"LPA/APOA4/APOC3/APOA5/APOA2/APOH/PON1/LIPC/APOB/APOA1/APOF/HPR",12
"CC","GO:0032994","protein-lipid complex","12/199","39/19886",2.22944819684747e-15,5.0162584429068e-14,3.71574699474578e-14,"LPA/APOA4/APOC3/APOA5/APOA2/APOH/PON1/LIPC/APOB/APOA1/APOF/HPR",12
"CC","GO:0034364","high-density lipoprotein particle","10/199","26/19886",3.70809089299031e-14,7.15131815076703e-13,5.29727270427187e-13,"APOA4/APOC3/APOA5/APOA2/APOH/PON1/LIPC/APOA1/APOF/HPR",10
"CC","GO:0034774","secretory granule lumen","21/199","322/19886",1.18987234401653e-11,2.0079095805279e-10,1.48734043002067e-10,"AHSG/HRG/TTR/PLG/KNG1/APOH/SPP2/TF/F5/ALB/ITIH3/FGA/APOA1/SERPINA4/ITIH4/FGG/FGB/HP/SERPINA1/ARG1/SERPINF2",21
"CC","GO:0060205","cytoplasmic vesicle lumen","21/199","325/19886",1.41749351309727e-11,2.02772976084026e-10,1.50202204506686e-10,"AHSG/HRG/TTR/PLG/KNG1/APOH/SPP2/TF/F5/ALB/ITIH3/FGA/APOA1/SERPINA4/ITIH4/FGG/FGB/HP/SERPINA1/ARG1/SERPINF2",21
"CC","GO:0031983","vesicle lumen","21/199","326/19886",1.50202204506686e-11,2.02772976084026e-10,1.50202204506686e-10,"AHSG/HRG/TTR/PLG/KNG1/APOH/SPP2/TF/F5/ALB/ITIH3/FGA/APOA1/SERPINA4/ITIH4/FGG/FGB/HP/SERPINA1/ARG1/SERPINF2",21
"CC","GO:0031093","platelet alpha granule lumen","11/199","67/19886",6.01983019647852e-11,7.38797342295091e-10,5.47257290588956e-10,"AHSG/HRG/PLG/KNG1/F5/ALB/FGA/FGG/FGB/SERPINA1/SERPINF2",11
"CC","GO:0034361","very-low-density lipoprotein particle","7/199","20/19886",6.27746973009333e-10,6.51891087355846e-09,4.82882286930257e-09,"APOA4/APOC3/APOA5/APOA2/APOH/APOB/APOA1",7
"CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","7/199","20/19886",6.27746973009333e-10,6.51891087355846e-09,4.82882286930257e-09,"APOA4/APOC3/APOA5/APOA2/APOH/APOB/APOA1",7
"CC","GO:0042627","chylomicron","6/199","12/19886",8.18511570212183e-10,7.89279014133176e-09,5.8465112158013e-09,"APOA4/APOC3/APOA5/APOA2/APOH/APOB",6
"CC","GO:0031091","platelet alpha granule","11/199","91/19886",1.79924615008235e-09,1.61932153507412e-08,1.19949743338823e-08,"AHSG/HRG/PLG/KNG1/F5/ALB/FGA/FGG/FGB/SERPINA1/SERPINF2",11
"CC","GO:0031089","platelet dense granule lumen","5/199","14/19886",1.77554280013484e-07,1.49811423761377e-06,1.10971425008428e-06,"APOH/SPP2/ITIH3/SERPINA4/ITIH4",5
"CC","GO:0042827","platelet dense granule","5/199","21/19886",1.7046926367212e-06,1.35372650563154e-05,1.00276037454188e-05,"APOH/SPP2/ITIH3/SERPINA4/ITIH4",5
"CC","GO:0016324","apical plasma membrane","14/199","403/19886",5.79366435953345e-05,0.000434524826965009,0.000321870242196303,"SLC2A2/SLC22A7/ABCG5/SLC17A1/CYP4A11/CYP4F2/SLC17A3/SLC17A4/ABCB11/SLC17A2/TF/SLC22A1/CDHR2/ABCG8",14
"CC","GO:0071682","endocytic vesicle lumen","4/199","23/19886",7.42235467698755e-05,0.000527377832312273,0.000390650246157239,"APOB/APOA1/HP/HPX",4
"CC","GO:0045177","apical part of cell","15/199","469/19886",8.00109987505675e-05,0.00054007424156633,0.000400054993752837,"SLC2A2/SLC22A7/FABP1/ABCG5/SLC17A1/CYP4A11/CYP4F2/SLC17A3/SLC17A4/ABCB11/SLC17A2/TF/SLC22A1/CDHR2/ABCG8",15
"CC","GO:0046930","pore complex","4/199","26/19886",0.000122402904748464,0.000786875816240123,0.000582870974992684,"C9/C8A/C8B/C6",4
"CC","GO:0005782","peroxisomal matrix","5/199","51/19886",0.000154263436931057,0.000905459303725769,0.000670710595352422,"FABP1/HAO1/BAAT/DAO/AGXT",5
"CC","GO:0031907","microbody lumen","5/199","51/19886",0.000154263436931057,0.000905459303725769,0.000670710595352422,"FABP1/HAO1/BAAT/DAO/AGXT",5
"CC","GO:0005903","brush border","6/199","108/19886",0.000764638902886896,0.00430109382873879,0.0031859954286954,"SLC2A2/SLC17A3/SLC17A4/ANKS4B/MTTP/CDHR2",6
"CC","GO:0031526","brush border membrane","4/199","60/19886",0.00306394115472587,0.0165452822355197,0.0122557646189035,"SLC17A3/SLC17A4/MTTP/CDHR2",4
"CC","GO:0005796","Golgi lumen","5/199","106/19886",0.00427661041609231,0.0215885292529278,0.0159915031503169,"FGF23/F9/PROC/VTN/F2",5
"CC","GO:0031528","microvillus membrane","3/199","33/19886",0.00431770585058555,0.0215885292529278,0.0159915031503169,"SLC38A4/MTTP/CDHR2",3
"CC","GO:0034362","low-density lipoprotein particle","2/199","12/19886",0.00615619707615527,0.0296816644743201,0.021986418129126,"APOB/APOF",2
"CC","GO:0098862","cluster of actin-based cell projections","6/199","165/19886",0.00640510078817104,0.0298168484966583,0.0220865544419691,"SLC2A2/SLC17A3/SLC17A4/ANKS4B/MTTP/CDHR2",6
"CC","GO:0009925","basal plasma membrane","8/199","282/19886",0.00766634172525093,0.0344985377636292,0.0255544724175031,"SLC39A5/SLC22A7/SLC22A9/TF/SLCO1B3/SLC22A1/SLCO1B1/MTTP",8
"CC","GO:0045178","basal part of cell","8/199","301/19886",0.0110903019658839,0.0482964763030426,0.0357751676318834,"SLC39A5/SLC22A7/SLC22A9/TF/SLCO1B3/SLC22A1/SLCO1B1/MTTP",8
"MF","GO:0004866","endopeptidase inhibitor activity","22/199","168/18496",7.54372681862666e-18,1.93591159159898e-15,1.28326429827187e-15,"AHSG/HRG/C3P1/LPA/KNG1/SERPINA7/SPP2/ITIH2/SERPIND1/ITIH1/SERPINA10/FETUB/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/SERPINA1/AMBP/SERPINF2/SERPINA11",22
"MF","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","14/199","43/18496",1.04643869816161e-17,1.93591159159898e-15,1.28326429827187e-15,"CYP1A2/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/CYP2C8/CYP8B1",14
"MF","GO:0030414","peptidase inhibitor activity","22/199","175/18496",1.84324155432798e-17,2.27333125033785e-15,1.50693081459095e-15,"AHSG/HRG/C3P1/LPA/KNG1/SERPINA7/SPP2/ITIH2/SERPIND1/ITIH1/SERPINA10/FETUB/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/SERPINA1/AMBP/SERPINF2/SERPINA11",22
"MF","GO:0061135","endopeptidase regulator activity","22/199","184/18496",5.48360298815646e-17,5.07233276404473e-15,3.36231446379067e-15,"AHSG/HRG/C3P1/LPA/KNG1/SERPINA7/SPP2/ITIH2/SERPIND1/ITIH1/SERPINA10/FETUB/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/SERPINA1/AMBP/SERPINF2/SERPINA11",22
"MF","GO:0008391","arachidonic acid monooxygenase activity","10/199","18/18496",6.72385571128447e-16,4.97565322635051e-14,3.29822816995638e-14,"CYP2C9/CYP4A11/CYP4F2/CYP2B6/CYP2C18/CYP2A6/CYP2E1/CYP4A22/CYP2C19/CYP2C8",10
"MF","GO:0004857","enzyme inhibitor activity","28/199","386/18496",1.3515353101833e-15,8.33446774613034e-14,5.52469696969664e-14,"AHSG/HRG/C3P1/LPA/KNG1/SERPINA7/UGT1A1/APOC3/APOA2/SPP2/ITIH2/SERPIND1/ITIH1/SERPINA10/FETUB/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/ANGPTL3/SERPINA1/AMBP/SERPINF2/SERPINA11/GCKR/UGT1A7",28
"MF","GO:0061134","peptidase regulator activity","22/199","228/18496",5.29547110505974e-15,2.79903472696015e-13,1.85540566538183e-13,"AHSG/HRG/C3P1/LPA/KNG1/SERPINA7/SPP2/ITIH2/SERPIND1/ITIH1/SERPINA10/FETUB/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/SERPINA1/AMBP/SERPINF2/SERPINA11",22
"MF","GO:0004867","serine-type endopeptidase inhibitor activity","16/199","101/18496",1.25963043822707e-14,5.82579077680022e-13,3.86176173824879e-13,"HRG/SERPINA7/ITIH2/SERPIND1/ITIH1/SERPINA10/SLCO1B3/ITIH3/SERPINC1/SERPINA6/SERPINA4/ITIH4/SERPINA1/AMBP/SERPINF2/SERPINA11",16
"MF","GO:0008392","arachidonic acid epoxygenase activity","9/199","16/18496",1.72700316615473e-14,7.09990190530277e-13,4.70633611361464e-13,"CYP2C9/CYP4A11/CYP4F2/CYP2B6/CYP2C18/CYP2A6/CYP2E1/CYP2C19/CYP2C8",9
"MF","GO:0004497","monooxygenase activity","16/199","104/18496",2.03233729132086e-14,7.5196479778872e-13,4.98457461976591e-13,"CYP1A2/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/AKR1D1/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/CYP2C8/AKR1C4/CYP8B1",16
"MF","GO:0070330","aromatase activity","10/199","26/18496",7.57469031975069e-14,2.54785038027978e-12,1.6889022435425e-12,"CYP1A2/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2C18/CYP3A4/CYP2E1/CYP2C19/CYP2C8",10
"MF","GO:0015020","glucuronosyltransferase activity","10/199","34/18496",1.73540114324054e-12,5.35082019165832e-11,3.54691637171092e-11,"UGT2A3/UGT1A9/UGT1A4/UGT1A1/UGT3A1/UGT1A6/UGT1A3/UGT2B4/UGT1A7/UGT1A5",10
"MF","GO:0020037","heme binding","16/199","141/18496",2.60811540867675e-12,7.42309770161844e-11,4.92057400989217e-11,"CYP1A2/HRG/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/AMBP/CYP2C8/CYP8B1",16
"MF","GO:0005319","lipid transporter activity","17/199","172/18496",5.08037521428766e-12,1.34267059234745e-10,8.90020620247387e-11,"SLC22A7/FABP1/ABCG5/APOA4/APOA2/SLC22A9/ABCB11/APOB/CFHR4/SLCO1B3/SLC22A1/APOA1/SLCO1B1/MTTP/ABCG8/APOF/AKR1C4",17
"MF","GO:0046906","tetrapyrrole binding","16/199","151/18496",7.55203655483582e-12,1.86283568352617e-10,1.23482422265035e-10,"CYP1A2/HRG/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/AMBP/CYP2C8/CYP8B1",16
"MF","GO:0031406","carboxylic acid binding","17/199","195/18496",3.81914233060475e-11,8.83176663952348e-10,5.85434317783491e-10,"UGT1A9/HNF4A/FABP1/NR1H4/AGXT/UGT1A1/TAT/TM4SF5/ALB/PCK1/CPS1/UGT1A3/FTCD/OTC/AMBP/AKR1C4/UGT1A7",17
"MF","GO:0043177","organic acid binding","17/199","207/18496",9.83061854613395e-11,2.07268843562766e-09,1.37393002987552e-09,"UGT1A9/HNF4A/FABP1/NR1H4/AGXT/UGT1A1/TAT/TM4SF5/ALB/PCK1/CPS1/UGT1A3/FTCD/OTC/AMBP/AKR1C4/UGT1A7",17
"MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","16/199","179/18496",1.00833491462967e-10,2.07268843562766e-09,1.37393002987552e-09,"CYP1A2/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/AKR1D1/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/CYP2C8/AKR1C4/CYP8B1",16
"MF","GO:0005506","iron ion binding","15/199","153/18496",1.06563984831811e-10,2.07519338883001e-09,1.37559049672089e-09,"CYP1A2/CYP4F3/CYP2C9/CYP4A11/CYP4F2/CYP2B6/TF/CYP2C18/CYP3A4/CYP2A6/CYP2E1/CYP4A22/CYP2C19/CYP2C8/CYP8B1",15
"MF","GO:0005539","glycosaminoglycan binding","18/199","240/18496",1.21281647913113e-10,2.2437104863926e-09,1.48729599809239e-09,"HRG/F11/LPA/KNG1/APOA5/APOH/ITIH2/LIPC/SERPIND1/CCL15/APOB/ITIH1/SERPINA10/VTN/F2/SERPINC1/SHH/ANGPTL3",18
"MF","GO:0008201","heparin binding","15/199","174/18496",6.5777291989097e-10,1.1589332398079e-08,7.68226016714766e-09,"HRG/F11/LPA/KNG1/APOA5/APOH/LIPC/SERPIND1/CCL15/APOB/SERPINA10/VTN/F2/SERPINC1/ANGPTL3",15
"MF","GO:0120020","cholesterol transfer activity","7/199","22/18496",2.23355491774672e-09,3.75643327075585e-08,2.49003969299037e-08,"ABCG5/APOA4/APOA2/APOB/APOA1/MTTP/ABCG8",7
"MF","GO:0120015","sterol transfer activity","7/199","23/18496",3.1816043924512e-09,5.11823315307368e-08,3.39274061071456e-08,"ABCG5/APOA4/APOA2/APOB/APOA1/MTTP/ABCG8",7
"MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","8/199","38/18496",5.78406294731309e-09,8.91709704377435e-08,5.91090643299978e-08,"CYP2C9/CYP4F2/CYP2B6/AKR1D1/CYP3A4/CYP2E1/CYP2C19/AKR1C4",8
"MF","GO:1901681","sulfur compound binding","17/199","275/18496",7.70248105616178e-09,1.13996719631194e-07,7.5565393098345e-08,"HRG/F11/LPA/SULT2A1/KNG1/APOA5/APOH/LIPC/SERPIND1/CCL15/TF/APOB/SERPINA10/VTN/F2/SERPINC1/ANGPTL3",17
"MF","GO:0008395","steroid hydroxylase activity","7/199","26/18496",8.30659899807249e-09,1.18209293434108e-07,7.83577962166352e-08,"CYP1A2/CYP2C9/CYP2B6/CYP3A4/CYP2C19/CYP2C8/CYP8B1",7
"MF","GO:0005496","steroid binding","11/199","102/18496",1.28691913529673e-08,1.76355585207329e-07,1.169014263252e-07,"NR1H4/GC/UGT1A1/APOC3/APOA2/PAQR9/AKR1D1/CYP3A4/APOA1/SERPINA6/APOF",11
"MF","GO:0008194","UDP-glycosyltransferase activity","12/199","145/18496",5.58866351400576e-08,7.38501964350761e-07,4.89533307805768e-07,"UGT2A3/UGT1A9/UGT1A4/UGT2B10/UGT1A1/GYS2/UGT3A1/UGT1A6/UGT1A3/UGT2B4/UGT1A7/UGT1A5",12
"MF","GO:0015248","sterol transporter activity","7/199","36/18496",9.62380488174639e-08,1.22786476077454e-06,8.13918888365484e-07,"ABCG5/APOA4/APOA2/APOB/APOA1/MTTP/ABCG8",7
"MF","GO:0033293","monocarboxylic acid binding","9/199","79/18496",1.73202467986023e-07,2.13616377182761e-06,1.41600614178047e-06,"UGT1A9/HNF4A/FABP1/NR1H4/UGT1A1/ALB/UGT1A3/AKR1C4/UGT1A7",9
"MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","11/199","135/18496",2.37483349140938e-07,2.83447868329507e-06,1.87890052121693e-06,"HAO1/CYP4F3/CYP4F2/ADH1A/AKR1D1/RDH16/ADH4/ADH6/CYP4A22/ADH1C/AKR1C4",11
"MF","GO:0001848","complement binding","6/199","26/18496",2.76801839542078e-07,3.20052126970528e-06,2.12154041491132e-06,"APCS/CFHR2/CRP/CFHR5/C8A/CFHR4",6
"MF","GO:0070325","lipoprotein particle receptor binding","6/199","29/18496",5.55962342044643e-07,6.23351716837933e-06,4.13203271758858e-06,"CRP/APOC3/APOA5/APOA2/APOB/APOA1",6
"MF","GO:0120013","lipid transfer activity","7/199","54/18496",1.73348496539412e-06,1.88643952116419e-05,1.2504705787518e-05,"ABCG5/APOA4/APOA2/APOB/APOA1/MTTP/ABCG8",7
"MF","GO:0004745","NAD-retinol dehydrogenase activity","5/199","20/18496",1.86398475663905e-06,1.97049817130414e-05,1.30619082194556e-05,"ADH1A/RDH16/ADH4/ADH6/ADH1C",5
"MF","GO:0008514","organic anion transmembrane transporter activity","13/199","242/18496",2.29341556187556e-06,2.35712154970544e-05,1.56247317519593e-05,"SLC2A2/SLC39A5/SLC22A7/SLC13A5/SLC17A3/SLC22A9/ABCB11/SLC25A47/SLCO1B3/SLC38A4/SLC22A1/SLCO1B1/AKR1C4",13
"MF","GO:0001846","opsonin binding","5/199","21/18496",2.4251575771302e-06,2.4251575771302e-05,1.60757244799811e-05,"APCS/CFHR2/CRP/CFHR5/CFHR4",5
"MF","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","4/199","10/18496",2.59555947592549e-06,2.52725527919061e-05,1.67525029886603e-05,"ADH1A/ADH4/ADH6/ADH1C",4
"MF","GO:0019825","oxygen binding","6/199","39/18496",3.49161697594575e-06,3.31255969512802e-05,2.19580770687007e-05,"CYP2C18/CYP3A4/ALB/CYP2E1/CYP2C19/CYP8B1",6
"MF","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","4/199","11/18496",4.04439204648858e-06,3.74106264300194e-05,2.47985091271537e-05,"CYP1A2/CYP2C9/CYP3A4/CYP2C8",4
"MF","GO:0005436","sodium:phosphate symporter activity","4/199","13/18496",8.61596778543182e-06,7.77538556246286e-05,5.15409626188861e-05,"SLC17A1/SLC17A3/SLC17A4/SLC17A2",4
"MF","GO:0016758","hexosyltransferase activity","11/199","196/18496",9.27172220658197e-06,7.97799352659379e-05,5.28839969188152e-05,"UGT2A3/UGT1A9/UGT1A4/UGT1A1/GYS2/UGT3A1/UGT1A6/UGT1A3/UGT2B4/UGT1A7/UGT1A5",11
"MF","GO:0017171","serine hydrolase activity","11/199","196/18496",9.27172220658197e-06,7.97799352659379e-05,5.28839969188152e-05,"F11/LPA/PLG/F9/MASP1/PROC/F2/HP/HPR/AADAC/KLKB1",11
"MF","GO:0015291","secondary active transmembrane transporter activity","13/199","286/18496",1.40213651364603e-05,0.000117906934102053,7.81573702582597e-05,"SLC39A5/SLC22A7/SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC22A9/SLC17A2/SLCO1B3/SLC30A10/SLC38A4/SLC22A1/SLCO1B1",13
"MF","GO:0004252","serine-type endopeptidase activity","10/199","174/18496",1.93711351950211e-05,0.000159273778270174,0.000105578350887484,"F11/LPA/PLG/F9/MASP1/PROC/F2/HP/HPR/KLKB1",10
"MF","GO:0015347","sodium-independent organic anion transmembrane transporter activity","4/199","16/18496",2.13828816878195e-05,0.000171992744010722,0.000114009414948786,"SLC22A7/SLC22A9/SLCO1B3/SLCO1B1",4
"MF","GO:0015370","solute:sodium symporter activity","7/199","80/18496",2.45617211172547e-05,0.000193358230072005,0.000128172027330803,"SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC17A2/SLC38A4/SLC22A1",7
"MF","GO:0034185","apolipoprotein binding","4/199","17/18496",2.77272257439727e-05,0.000213730698443123,0.000141676394700562,"LPA/PLG/LIPC/MTTP",4
"MF","GO:0022804","active transmembrane transporter activity","16/199","454/18496",3.40714810169427e-05,0.000257274448495282,0.000170540388333999,"SLC39A5/SLC22A7/ABCG5/SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC22A9/ABCB11/SLC17A2/SLCO1B3/SLC30A10/SLC38A4/SLC22A1/SLCO1B1/ABCG8",16
"MF","GO:0016757","glycosyltransferase activity","12/199","268/18496",3.49402228137714e-05,0.000258557648821909,0.000171390987697026,"UGT2A3/UGT1A9/UGT1A4/UGT2B10/UGT1A1/GYS2/UGT3A1/UGT1A6/UGT1A3/UGT2B4/UGT1A7/UGT1A5",12
"MF","GO:0015294","solute:monoatomic cation symporter activity","8/199","117/18496",3.90621145943887e-05,0.000283391811763212,0.000187852893715017,"SLC39A5/SLC17A1/SLC13A5/SLC17A3/SLC17A4/SLC17A2/SLC38A4/SLC22A1",8
"MF","GO:0015125","bile acid transmembrane transporter activity","4/199","19/18496",4.44003089880023e-05,0.000314063758709065,0.000208184511462908,"ABCB11/SLCO1B3/SLCO1B1/AKR1C4",4
"MF","GO:0008236","serine-type peptidase activity","10/199","192/18496",4.49875113826499e-05,0.000314063758709065,0.000208184511462908,"F11/LPA/PLG/F9/MASP1/PROC/F2/HP/HPR/KLKB1",10
"MF","GO:0005501","retinoid binding","5/199","38/18496",5.1564173721387e-05,0.00034688625958024,0.000229941674202549,"UGT1A9/UGT1A1/UGT1A3/ADH4/UGT1A7",5
"MF","GO:0019840","isoprenoid binding","5/199","38/18496",5.1564173721387e-05,0.00034688625958024,0.000229941674202549,"UGT1A9/UGT1A1/UGT1A3/ADH4/UGT1A7",5
"MF","GO:0001972","retinoic acid binding","4/199","20/18496",5.5034390045843e-05,0.000363620077088606,0.000241034076704538,"UGT1A9/UGT1A1/UGT1A3/UGT1A7",4
"MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","8/199","125/18496",6.26213750018139e-05,0.000406489627204757,0.000269451161134305,"ADH1A/AKR1D1/RDH16/ADH4/ADH6/CYP4A22/ADH1C/AKR1C4",8
"MF","GO:0008401","retinoic acid 4-hydroxylase activity","3/199","10/18496",0.000139244125289341,0.000873225870458577,0.000578838201470408,"CYP2C18/CYP3A4/CYP2C8",3
"MF","GO:0032052","bile acid binding","3/199","10/18496",0.000139244125289341,0.000873225870458577,0.000578838201470408,"FABP1/NR1H4/AKR1C4",3
"MF","GO:0030246","carbohydrate binding","11/199","273/18496",0.00018807728517682,0.00115211949745085,0.000763709368153761,"ASGR2/ALDOB/APCS/ASGR1/MBL2/ITIH1/LGALS4/VTN/PKLR/AMBP/GCKR",11
"MF","GO:0001851","complement component C3b binding","3/199","11/18496",0.00018994402525541,0.00115211949745085,0.000763709368153761,"CFHR2/CFHR5/CFHR4",3
